ID,Summary,Severity,CVSS_Score,CVE_Aliases,CWE_IDs,Ecosystem,Package_Name,Version_Introduced,Version_Fixed,Published,Modified
GHSA-jg2j-2w24-54cg,Kimai has an Authenticated Server-Side Template Injection (SSTI),MODERATE,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:C/C:H/I:N/A:N,CVE-2026-23626,CWE-1336,Packagist,kimai/kimai,0,2.46.0,2026-01-20T17:07:13Z,2026-01-20T17:07:13Z
GHSA-jh7p-qr78-84p7,Claude Code Leaks Data via Malicious Environment Configuration Before Trust Confirmation,MODERATE,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:P/VC:L/VI:L/VA:L/SC:N/SI:N/SA:N,CVE-2026-21852,CWE-522,npm,@anthropic-ai/claude-code,0,2.0.65,2026-01-21T01:00:31Z,2026-01-21T21:40:17Z
GHSA-jj3x-wxrx-4x23,AIOHTTP vulnerable to DoS when bypassing asserts,MODERATE,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N/E:U,CVE-2025-69227,CWE-835,PyPI,aiohttp,0,3.13.3,2026-01-05T23:10:15Z,2026-01-06T16:06:51Z
GHSA-jjwg-4948-6wxp,DotNetNuke.Core has a potential XSS vulnerability in modules' header and footer,MODERATE,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:H/I:L/A:N,CVE-2026-24784,CWE-79,NuGet,DotNetNuke.Core,9.0.0,9.13.10,2026-01-28T16:20:18Z,2026-02-04T21:54:11Z
GHSA-jm5j-jfrm-hm23,hermes's raw options logging may disclose secrets passed in via subcommand options argument,MODERATE,CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:C/C:N/I:H/A:N,CVE-2026-22798,CWE-532,PyPI,hermes,0.8.1,0.9.1,2026-01-13T20:30:54Z,2026-01-13T20:30:54Z
GHSA-jm66-cg57-jjv5,Azure Core is vulnerable to deserialization of untrusted data,HIGH,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,CVE-2026-21226,CWE-502,PyPI,azure-core,0,1.38.0,2026-01-13T21:31:44Z,2026-01-13T21:57:47Z
GHSA-jm7w-5684-pvh8,FASTJSON Includes Functionality from Untrusted Control Sphere ,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H,CVE-2025-70974,CWE-829,Maven,com.alibaba:fastjson,0,1.2.48,2026-01-09T09:31:19Z,2026-01-09T19:33:17Z
GHSA-jmr4-p576-v565,listmonk Vulnerable to Stored XSS Leading to Admin Account Takeover,MODERATE,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:N/VI:N/VA:N/SC:H/SI:H/SA:N/E:P,CVE-2026-21483,CWE-79,Go,github.com/knadh/listmonk,1.1.1,6.0.0,2026-01-02T23:04:15Z,2026-01-02T23:04:15Z
GHSA-jmw5-58c7-587h,Apache Karaf Decanter has Deserialization of Untrusted Data in its Log Socket Collector,LOW,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:L,CVE-2026-24656,CWE-502,Maven,org.apache.karaf.decanter.collector:org.apache.karaf.decanter.collector.log.socket,0,2.12.0,2026-01-26T12:30:29Z,2026-01-26T23:43:29Z
GHSA-jp3q-wwp3-pwv9,Freeform Craft Plugin CP UI (builder/integrations) has Stored Cross-Site Scripting (XSS) issue,LOW,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:P/VC:N/VI:N/VA:N/SC:L/SI:L/SA:N/E:P,CVE-2026-26188,CWE-79,Packagist,solspace/craft-freeform,5.0.0,5.14.7,2026-01-22T21:41:14Z,2026-02-13T14:57:31Z
GHSA-jqc5-w2xx-5vq4,go-tuf Path Traversal in TAP 4 Multirepo Client Allows Arbitrary File Write via Malicious Repository Names,MODERATE,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:H/A:N,CVE-2026-24686,CWE-22,Go,github.com/theupdateframework/go-tuf/v2,0,2.4.1,2026-01-26T23:49:55Z,2026-01-29T03:26:24Z
GHSA-jqmr-2pg9-vfx7,Apache SIS has Improper Restriction of XML External Entity Reference vulnerability,MODERATE,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,CVE-2025-68280,CWE-611,Maven,org.apache.sis.core:sis-metadata,0.4,1.6,2026-01-05T15:32:15Z,2026-01-05T23:14:54Z
GHSA-jrmj-c5cx-3cw6,Angular has XSS Vulnerability via Unsanitized SVG Script Attributes,HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:A/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,CVE-2026-22610,CWE-79,npm,@angular/compiler,21.1.0-next.0,21.1.0-rc.0,2026-01-09T18:52:14Z,2026-01-11T14:55:54Z
GHSA-jw2v-cq5x-q68g,Pterodactyl improperly locks resources allowing raced queries to create more resources than alloted,MODERATE,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,CVE-2025-69198,CWE-362; CWE-400; CWE-413; CWE-667,Packagist,pterodactyl/panel,0,1.12.0,2026-01-20T16:30:17Z,2026-02-02T22:21:44Z
GHSA-m27r-m6rx-mhm4,Laravel Redis Horizontal Scaling Insecure Deserialization,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVE-2026-23524,CWE-502,Packagist,laravel/reverb,0,1.7.0,2026-01-21T15:40:24Z,2026-01-22T15:39:36Z
GHSA-m2q5-xhqg-92r2,"evershop allows unauthenticated attackers to exhaust application server's resources via ""GET /images"" API",HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CVE-2025-67419,CWE-1050,npm,@evershop/evershop,0,,2026-01-05T21:30:33Z,2026-01-05T23:15:20Z
GHSA-m2w5-7xhv-w6fh,Keycloak does not validate and update refresh token usage atomically,LOW,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:L/A:N,CVE-2026-1035,CWE-367,Maven,org.keycloak:keycloak-services,0,,2026-01-21T06:31:20Z,2026-01-21T22:29:46Z
GHSA-m39p-34qh-rh3w,binary-parser library has a code injection vulnerability,MODERATE,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,CVE-2026-1245,CWE-94,npm,binary-parser,0,2.3.0,2026-01-20T21:31:34Z,2026-01-21T22:57:47Z
GHSA-m3c4-prhw-mrx6,Deno has an incomplete fix for command-injection prevention on Windows — case-insensitive extension bypass,HIGH,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,CVE-2026-22864,CWE-77,crates.io,deno,0,2.5.6,2026-01-16T15:49:38Z,2026-01-16T15:49:38Z
GHSA-m3r2-724c-pwgf,"Pimcore is Vulnerable to Broken Access Control: Missing Function Level Authorization on ""Static Routes"" Listing",MODERATE,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,CVE-2026-23494,CWE-284,Packagist,pimcore/pimcore,12.0.0-RC1,12.3.1,2026-01-15T18:12:49Z,2026-01-15T20:17:47Z
GHSA-m733-5w8f-5ggw,pnpm has symlink traversal in file:/git dependencies,MODERATE,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,CVE-2026-24056,CWE-22; CWE-59,npm,pnpm,0,10.28.2,2026-01-26T21:02:33Z,2026-01-29T03:23:22Z
GHSA-m7j5-rq9j-6jj9,NiceGUI apps are vulnerable to XSS which uses `ui.sub_pages` and render arbitrary user-provided links,MODERATE,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,CVE-2026-21872,CWE-79,PyPI,nicegui,2.22.0,3.5.0,2026-01-08T20:08:42Z,2026-01-08T20:08:42Z
GHSA-m855-r557-5rc5,Dozzle Agent Label-Based Access Control Bypass Allows Unauthorized Container Shell Access,HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:H/VI:H/VA:L/SC:N/SI:N/SA:N,CVE-2026-24740,CWE-284; CWE-639,Go,github.com/amir20/dozzle,0,1.29.1-0.20260125230338-620e59aa2463,2026-01-27T00:55:33Z,2026-01-29T03:40:06Z
GHSA-m86r-wr74-693h,AcademySoftwareFoundation OpenColorIO has an out-of-bounds vulnerability,LOW,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:L,CVE-2025-15506,CWE-119; CWE-125,PyPI,opencolorio,0,2.5.1,2026-01-11T12:30:27Z,2026-01-13T19:06:56Z
GHSA-m9rg-mr6g-75gm,`vega-functions` vulnerable to Cross-site Scripting via `setdata` function,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:L/I:L/A:N,CVE-2025-66648,CWE-79,npm,vega-functions,0,6.1.1,2026-01-05T22:58:07Z,2026-01-06T15:51:53Z
GHSA-mcmc-2m55-j8jj,vLLM introduced enhanced protection for CVE-2025-62164,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,,CWE-123; CWE-20; CWE-502; CWE-787,PyPI,vllm,0.10.2,0.13.0,2026-01-08T21:47:43Z,2026-01-08T21:47:43Z
GHSA-mhpg-c27v-6mxr,NiceGUI apps which use `ui.sub_pages` vulnerable to zero-click XSS,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:L/I:L/A:N,CVE-2026-21873,CWE-79,PyPI,nicegui,2.22.0,3.5.0,2026-01-08T20:16:41Z,2026-01-08T20:16:41Z
GHSA-mjjp-xjfg-97wg,LIEF is vulnerable to segmentation fault,LOW,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:L,CVE-2025-15504,CWE-404; CWE-476,PyPI,lief,0,0.17.2,2026-01-10T12:30:16Z,2026-02-23T22:38:58Z
GHSA-mmwx-79f6-67jg,Weblate wlc path traversal vulnerability: Unsanitized API slugs in download command ,HIGH,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:C/C:H/I:H/A:H,CVE-2026-23535,CWE-22,PyPI,wlc,0,1.17.2,2026-01-16T16:58:26Z,2026-01-16T21:56:08Z
GHSA-mp2g-9vg9-f4cg,h3 v1 has Request Smuggling (TE.TE) issue,HIGH,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:H/I:H/A:L,CVE-2026-23527,CWE-444,npm,h3,0,1.15.5,2026-01-15T20:10:51Z,2026-01-15T22:34:08Z
GHSA-mp55-g7pj-rvm2,NiceGUI has Redis connection leak via tab storage causes service degradation,MODERATE,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,CVE-2026-21874,CWE-772,PyPI,nicegui,2.10.0,3.5.0,2026-01-08T20:27:41Z,2026-01-08T20:27:41Z
GHSA-mpwp-4h2m-765c,Active Job - Object injection security vulnerability,MODERATE,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:H/VA:N/SC:N/SI:N/SA:N/E:U,,CWE-74,RubyGems,activejob,0,4.2.0.beta2,2026-01-16T19:21:54Z,2026-01-20T21:03:33Z
GHSA-mq3p-rrmp-79jg,go-ethereum is vulnerable to high CPU usage leading to DoS via malicious p2p message,HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N,CVE-2026-22868,CWE-20; CWE-400,Go,github.com/ethereum/go-ethereum,0,1.16.8,2026-01-13T21:55:29Z,2026-01-13T21:55:29Z
GHSA-mqhg-v22x-pqj8,Bagisto is vulnerable to SSTI via name parameters provided by non-admin low-privilege users,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,CVE-2026-21449,CWE-1336,Packagist,bagisto/bagisto,0,2.3.10,2026-01-02T22:51:40Z,2026-01-08T21:36:05Z
GHSA-mqqc-3gqh-h2x8,AIOHTTP has unicode match groups in regexes for ASCII protocol elements,LOW,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:L/VA:N/SC:N/SI:N/SA:N/E:U,CVE-2025-69225,CWE-444,PyPI,aiohttp,0,3.13.3,2026-01-05T23:09:30Z,2026-01-06T16:06:44Z
GHSA-mqqf-5wvp-8fh8,chi has an open redirect vulnerability in the RedirectSlashes middleware,MODERATE,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:N/A:N,,CWE-601,Go,github.com/go-chi/chi,5.2.2,5.2.4,2026-01-14T21:18:06Z,2026-01-14T21:18:06Z
GHSA-mqw7-c5gg-xq97,Jervis Has a RSA PKCS#1 Padding Vulnerability,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,CVE-2025-68698,CWE-327,Maven,net.gleske:jervis,0,2.2,2026-01-13T14:28:57Z,2026-01-21T16:21:14Z
GHSA-mr7q-c9w9-wh4h,go-ethereum is vulnerable to DoS via malicious p2p message affecting a vulnerable node,HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N,CVE-2026-22862,CWE-20,Go,github.com/ethereum/go-ethereum,0,1.16.8,2026-01-13T21:55:12Z,2026-01-13T21:55:12Z
GHSA-mvpq-2v8x-ww6g,Swift W3C TraceContext vulnerable to a malformed HTTP header causing a crash,MODERATE,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,CVE-2026-23886,CWE-20,SwiftURL,github.com/swift-otel/swift-w3c-trace-context,0,1.0.0-beta.5,2026-01-21T01:05:09Z,2026-01-21T01:05:09Z
GHSA-mw8h-g64c-rxv4,Shiori is vulnerable to authentication bypass via a brute force attack,MODERATE,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:L,CVE-2025-60538,CWE-290,Go,github.com/go-shiori/shiori,0,,2026-01-09T21:31:35Z,2026-01-13T14:58:03Z
GHSA-mwr6-3gp8-9jmj,orval MCP client is vulnerable to a code injection attack.,CRITICAL,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,CVE-2026-22785,CWE-77,npm,@orval/mcp,0,7.18.0,2026-01-13T19:12:22Z,2026-01-13T19:12:22Z
GHSA-mx8m-v8qm-xwr8,Mattermost is vulnerable to DoS due to infinite re-renders on API errors,MODERATE,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:N/I:N/A:H,CVE-2025-14435,CWE-770,Go,github.com/mattermost/mattermost-server,10.11.0,10.11.9,2026-01-16T12:30:25Z,2026-02-27T22:05:47Z
GHSA-mxc8-4jqf-368q,miniserve affected by a TOCTOU and symlink race vulnerability,MODERATE,CVSS:4.0/AV:N/AC:H/AT:P/PR:N/UI:N/VC:N/VI:L/VA:N/SC:N/SI:N/SA:N,CVE-2025-67124,CWE-367; CWE-59,crates.io,miniserve,0,0.32.0,2026-01-23T18:31:28Z,2026-01-23T20:16:21Z
GHSA-mxxc-p822-2hx9,Skipper Ingress Controller Allows Unauthorized Access to Internal Services via ExternalName,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:N,CVE-2026-24470,CWE-441; CWE-918,Go,github.com/zalando/skipper,0,0.24.0,2026-01-26T23:26:56Z,2026-01-29T03:24:42Z
GHSA-p3jp-7gj7-h6pr,records-mover Injection vulnerability,MODERATE,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,CVE-2023-7333,CWE-74,PyPI,records-mover,0,1.6.0,2026-01-08T00:31:14Z,2026-01-08T20:41:13Z
GHSA-p4f6-h8jj-vfvf,Duplicate Advisory: Reflected XSS in go-httpbin due to unrestricted client control over Content-Type,LOW,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:P/VC:N/VI:N/VA:N/SC:L/SI:L/SA:N/E:U,,CWE-79,Go,github.com/mccutchen/go-httpbin/v2,0,2.18.0,2026-01-02T15:30:29Z,2026-01-02T20:32:24Z
GHSA-p523-jq9w-64x9,Fickling Blocklist Bypass: cProfile.run(),HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N/E:P,CVE-2026-22607,CWE-184; CWE-502,PyPI,fickling,0,0.1.7,2026-01-09T21:04:22Z,2026-01-11T14:54:55Z
GHSA-p52w-7rhw-9m67,TYPO3 CMS Allows Broken Access Control in Recycler Module,HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N,CVE-2025-59022,CWE-862,Packagist,typo3/cms-recycler,14.0.0,14.0.2,2026-01-13T20:37:44Z,2026-01-13T20:37:44Z
GHSA-p5wg-g6qr-c7cg,Withdrawn Advisory: eslint has a Stack Overflow when serializing objects with circular references,MODERATE,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,CVE-2025-50537,CWE-674,npm,eslint,0,9.26.0,2026-01-26T18:31:29Z,2026-02-03T17:43:56Z
GHSA-pc73-rj2c-wvf9,Gitea's /api/v1/user endpoint has different responses for failed authentication depending on whether a username exists,MODERATE,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,CVE-2025-69413,CWE-204,Go,code.gitea.io/gitea,0,1.25.2,2026-01-01T06:30:23Z,2026-01-02T15:52:49Z
GHSA-pc9j-5v36-2mww,AWS SDK for Swift adopted defense in depth enhancement for region parameter value,LOW,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:N/A:N,,CWE-20,SwiftURL,github.com/awslabs/aws-sdk-swift,0,1.5.79,2026-01-08T22:12:15Z,2026-01-08T22:12:15Z
GHSA-pchf-49fh-w34r,Soft Serve Affected by an Authentication Bypass,HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N/E:U,CVE-2026-24058,CWE-289,Go,github.com/charmbracelet/soft-serve,0,0.11.3,2026-01-21T23:02:07Z,2026-01-23T15:46:52Z
GHSA-pcjq-j3mq-jv5j,SiYuan Has a Stored Cross-Site Scripting (XSS) Vulnerability via Unrestricted SVG File Upload,MODERATE,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:P/VC:N/VI:N/VA:N/SC:L/SI:L/SA:N,CVE-2026-23645,CWE-79,Go,github.com/siyuan-note/siyuan/kernel,0,0.0.0-20260116101155-11115da3d0de,2026-01-16T19:22:08Z,2026-01-21T16:12:37Z
GHSA-pcwc-3fw3-8cqv,WeKnora vulnerable to SQL Injection,MODERATE,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:L,CVE-2026-22687,CWE-89,Go,github.com/Tencent/WeKnora,0,0.2.5,2026-01-09T19:19:57Z,2026-03-06T14:23:22Z
GHSA-pfq2-hh62-7m96,Renovate vulnerable to arbitrary command injection via Gradle Wrapper and malicious `distributionUrl`,MODERATE,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,,CWE-78,npm,renovate,32.124.0,42.68.5,2026-01-13T19:54:29Z,2026-01-13T19:54:29Z
GHSA-pgqp-8h46-6x4j,MLFlow is vulnerable to DNS rebinding attacks due to a lack of Origin header validation,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:N,CVE-2025-14279,CWE-346,PyPI,mlflow,0,3.5.0,2026-01-12T09:30:31Z,2026-01-13T20:30:03Z
GHSA-pgx9-497m-6c4v,sm-crypto Affected by Private Key Recovery in SM2-PKE,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,CVE-2026-23966,CWE-345,npm,sm-crypto,0,0.3.14,2026-01-21T16:13:25Z,2026-01-22T15:43:14Z
GHSA-pj88-9xww-gxmh,Swing Music has a Directory Traversal & Filesystem can be accessed by a non-admin user,MODERATE,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:L/VI:N/VA:N/SC:N/SI:N/SA:N,CVE-2026-23877,CWE-25,PyPI,swingmusic,0,2.1.4,2026-01-21T01:02:29Z,2026-01-21T01:02:29Z
GHSA-pq29-69jg-9mxc,RustFS Path Traversal Vulnerability,HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:N/SC:N/SI:N/SA:N/E:P,CVE-2025-68705,CWE-22,crates.io,rustfs,1.0.0-alpha.13,1.0.0-alpha.79,2026-01-07T18:15:29Z,2026-01-07T21:34:33Z
GHSA-pvm5-9frx-264r,Zitadel has a user enumeration vulnerability in Login UIs,MODERATE,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,CVE-2026-23511,CWE-203; CWE-204,Go,github.com/zitadel/zitadel,4.0.0,4.9.1,2026-01-15T18:17:06Z,2026-01-21T16:55:10Z
GHSA-q2x5-4xjx-c6p9,Backstage has a Possible SSRF when reading from allowed URL's in `backend.reading.allow`,LOW,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:L/I:N/A:N,CVE-2026-24048,CWE-918,npm,@backstage/backend-defaults,0,0.12.2,2026-01-21T22:49:37Z,2026-01-22T15:41:25Z
GHSA-q433-j342-rp9h,Pimcore ENV Variables and Cookie Informations are exposed in http_error_log,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:L/A:L,CVE-2026-23493,CWE-532,Packagist,pimcore/pimcore,12.0.0-RC1,12.3.1,2026-01-15T18:11:46Z,2026-01-15T20:17:42Z
GHSA-q5c6-h22r-qpwr,NocoDB Vulnerable to Stored Cross-Site Scripting via SVG upload,HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:P/VC:H/VI:H/VA:H/SC:H/SI:H/SA:H/E:P,CVE-2026-24769,CWE-434; CWE-79,npm,nocodb,0,0.301.0,2026-01-28T21:41:03Z,2026-01-28T21:41:03Z
GHSA-q5f6-qxm2-mcqm,tarteaucitron.js has Regular Expression Denial of Service (ReDoS) vulnerability,MODERATE,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H,CVE-2026-22809,CWE-1333,npm,tarteaucitronjs,0,1.29.0,2026-01-13T20:35:28Z,2026-01-13T21:41:31Z
GHSA-q5qq-mvfm-j35x,Fickling has Static Analysis Bypass via Incomplete Dangerous Module Blocklist,HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N/E:P,CVE-2026-22609,CWE-184; CWE-502,PyPI,fickling,0,0.1.7,2026-01-09T21:12:00Z,2026-01-11T14:55:13Z
GHSA-qcfc-hmrc-59x7,Apache Struts 2 is Missing XML Validation,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:H,CVE-2025-68493,CWE-112; CWE-611,Maven,org.apache.struts:struts2-core,2.0.0,,2026-01-11T15:31:59Z,2026-01-16T19:10:45Z
GHSA-qh4c-xf7m-gxfc,vLLM vulnerable to Server-Side Request Forgery (SSRF) through MediaConnector,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:L,CVE-2026-24779,CWE-918,PyPI,vllm,0,0.14.1,2026-01-28T16:14:28Z,2026-01-28T16:14:28Z
GHSA-qh8m-9qxx-53m5,CakePHP PaginatorHelper::limitControl() vulnerable to reflected cross-site-scripting,MODERATE,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:L/A:N,CVE-2026-23643,CWE-79,Packagist,cakephp/cakephp,5.2.10,5.2.12,2026-01-16T21:00:44Z,2026-01-16T21:56:58Z
GHSA-qjm3-cvp9-3jj3,Bio-Formats performs unsafe Java deserialization of attacker-controlled memoization cache files (.bfmemo) during image processing,MODERATE,CVSS:4.0/AV:L/AC:L/AT:N/PR:N/UI:A/VC:L/VI:L/VA:H/SC:N/SI:N/SA:N,CVE-2026-22187,CWE-502,Maven,ome:pom-bio-formats,0,,2026-01-07T21:31:56Z,2026-01-08T17:45:48Z
GHSA-qmgc-5h2g-mvrw,filelock Time-of-Check-Time-of-Use (TOCTOU) Symlink Vulnerability in SoftFileLock,MODERATE,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:L/A:H,CVE-2026-22701,CWE-362; CWE-367; CWE-59,PyPI,filelock,0,3.20.3,2026-01-13T18:44:55Z,2026-01-13T18:44:55Z
GHSA-qp2j-v5jg-hg68,LibreNMS contains an authenticated SQL Injection vulnerability,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:L/A:N,CVE-2020-36947,CWE-89,Packagist,librenms/librenms,0,,2026-01-27T18:32:14Z,2026-02-02T23:19:09Z
GHSA-qp59-x883-77qv,ImageMagick has a Memory Leak in LoadOpenCLDeviceBenchmark() when parsing malformed XML,MODERATE,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:L/A:H,,CWE-763,NuGet,Magick.NET-Q8-x64,0,14.10.2,2026-01-21T01:06:34Z,2026-01-21T01:06:34Z
GHSA-qppm-g56g-fpvp,Turbo Frame responses can restore stale session cookies,LOW,CVSS:4.0/AV:N/AC:H/AT:N/PR:N/UI:N/VC:L/VI:L/VA:N/SC:N/SI:N/SA:N/E:U,CVE-2025-66803,CWE-362; CWE-367; CWE-613,npm,@hotwired/turbo,0,8.0.21,2026-01-20T18:58:15Z,2026-01-21T21:11:06Z
GHSA-qqgv-v353-cv8p,Gitea does not properly validate ownership when toggling OpenID URI visibility,MODERATE,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:N/VI:L/VA:N/SC:N/SI:N/SA:N,CVE-2026-20904,CWE-284,Go,github.com/go-gitea/gitea,0,1.25.4,2026-01-23T00:31:17Z,2026-01-23T20:15:01Z
GHSA-qqhf-pm3j-96g7,MindsDB has improper sanitation of filepath that leads to information disclosure and DOS,HIGH,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:H,CVE-2025-68472,CWE-22; CWE-23; CWE-36,PyPI,MindsDB,0,25.11.1,2026-01-12T16:10:55Z,2026-02-20T16:54:21Z
GHSA-qqpg-mvqg-649v,Logback allows an attacker to instantiate classes already present on the class path,LOW,CVSS:4.0/AV:L/AC:H/AT:P/PR:H/UI:N/VC:L/VI:L/VA:L/SC:L/SI:L/SA:L,CVE-2026-1225,CWE-20,Maven,ch.qos.logback:logback-core,0,1.5.25,2026-01-22T12:31:22Z,2026-01-22T18:06:44Z
GHSA-qr3p-2xj2-q7hq,"Apache Solr: Unauthorized bypass of certain ""predefined permission"" rules in the RuleBasedAuthorizationPlugin",HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:L/A:N,CVE-2026-22022,CWE-285,Maven,org.apache.solr:solr-core,5.3.0,9.10.1,2026-01-21T15:31:16Z,2026-01-21T22:56:47Z
GHSA-qv7w-v773-3xqm,sm-crypto Affected by Signature Malleability in SM2-DSA,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,CVE-2026-23967,CWE-347,npm,sm-crypto,0,0.3.14,2026-01-21T16:13:35Z,2026-01-22T15:43:21Z
